DEZE GEGEVENS MOGEN VRIJ WORDEN GEBRUIKT MITS DE VOLGENDE BRONVERMELDING WORDT GEGEVEN:
KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)

THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:
ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE

STN      = stationsnummer/stationnumber
YYYYMMDD = datum/date (YYYY=jaar/year MM=maand/month DD=dag/day)
RD       = 24-uur som van de neerslag in tiende millimeters van 08.00 voorafgaande dag- 08.00 UTC huidige dag/
           daily precipitation amount in 0.1 mm over the period 08.00 preceding day - 08.00 UTC present day
SX       = codecijfer sneeuwdek om 08.00 uur UTC/code for the snow cover at 08.00 UTC:

           codecijfer/code    sneeuwdikte/snow cover
           1                                    1 cm
           ...                                   ...
           996                                996 cm

           997 gebroken sneeuwdek/broken snow cover < 1 cm
           998 gebroken sneeuwdek/broken snow cover >=1 cm
           999 sneeuwhopen/snow dunes

5 spaties betekent een ontbrekende waarde/5 spaces represents a missing value

STN,YYYYMMDD,   RD,   SX,
 21,20030404,    0,    0,
 21,20030405,    0,    0,
 21,20030406,    0,    0,
 21,20030407,    0,    0,
 21,20030408,    0,    0,
 21,20030409,    2,    0,
 21,20030410,    8,    0,
 21,20030411,   33,    0,
 21,20030412,    0,    0,
 21,20030413,    0,    0,
 21,20030414,    0,    0,
 21,20030415,    0,    0,
 21,20030416,    0,    0,
 21,20030417,    0,    0,
 21,20030418,    0,    0,
 21,20030419,    0,    0,
 21,20030420,    0,    0,
 21,20030421,    0,    0,
 21,20030422,    0,    0,
 21,20030423,    0,    0,
 21,20030424,    0,    0,
 21,20030425,    0,    0,
 21,20030426,   49,    0,
 21,20030427,   21,    0,
 21,20030428,   23,    0,
 21,20030429,   19,    0,
 21,20030430,    0,    0,
 21,20030501,   29,    0,
 21,20030502,   68,    0,
 21,20030503,   55,    0,
 21,20030504,    0,    0,
 21,20030505,   31,    0,
 21,20030506,    0,    0,
 21,20030507,    0,    0,
 21,20030508,    0,    0,
 21,20030509,    0,    0,
 21,20030510,    0,    0,
 21,20030511,    0,    0,
 21,20030512,   21,    0,
 21,20030513,   41,    0,
 21,20030514,   23,    0,
 21,20030515,    0,    0,
 21,20030516,    0,    0,
 21,20030517,    2,    0,
 21,20030518,   75,    0,
 21,20030519,    0,    0,
 21,20030520,   51,    0,
 21,20030521,  114,    0,
 21,20030522,   21,    0,
 21,20030523,   43,    0,
 21,20030524,   14,    0,
 21,20030525,   45,    0,
 21,20030526,   11,    0,
 21,20030527,    0,    0,
 21,20030528,    0,    0,
 21,20030529,    0,    0,
 21,20030530,    0,    0,
 21,20030531,    0,    0,
 21,20030601,    0,    0,
 21,20030602,    0,    0,
 21,20030603,    0,    0,
 21,20030604,    0,    0,
 21,20030605,   58,    0,
 21,20030606,    0,    0,
 21,20030607,    7,    0,
 21,20030608,    0,    0,
 21,20030609,   80,    0,
 21,20030610,    0,    0,
 21,20030611,    0,    0,
 21,20030612,    0,    0,
 21,20030613,    0,    0,
 21,20030614,    0,    0,
 21,20030615,    0,    0,
 21,20030616,    0,    0,
 21,20030617,    0,    0,
 21,20030618,   15,    0,
 21,20030619,    4,    0,
 21,20030620,   39,    0,
 21,20030621,    0,    0,
 21,20030622,    0,    0,
 21,20030623,    0,    0,
 21,20030624,   15,    0,
 21,20030625,    0,    0,
 21,20030626,    0,    0,
 21,20030627,    0,    0,
 21,20030628,    0,    0,
 21,20030629,    0,    0,
 21,20030630,    0,    0,
 21,20030701,  105,    0,
 21,20030702,   30,    0,
 21,20030703,   15,    0,
 21,20030704,    0,    0,
 21,20030705,    0,    0,
 21,20030706,    0,    0,
 21,20030707,    0,    0,
 21,20030708,    0,    0,
 21,20030709,    0,    0,
 21,20030710,    0,    0,
 21,20030711,    0,    0,
 21,20030712,    0,    0,
 21,20030713,    0,    0,
 21,20030714,    0,    0,
 21,20030715,    0,    0,
 21,20030716,    0,    0,
 21,20030717,   49,    0,
 21,20030718,  125,    0,
 21,20030719,    0,    0,
 21,20030720,    0,    0,
 21,20030721,    0,    0,
 21,20030722,    0,    0,
 21,20030723,    0,    0,
 21,20030724,    3,    0,
 21,20030725,   13,    0,
 21,20030726,   58,    0,
 21,20030727,   42,    0,
 21,20030728,    0,    0,
 21,20030729,    0,    0,
 21,20030730,   36,    0,
 21,20030731,    0,    0,
 21,20030801,    0,    0,
 21,20030802,    0,    0,
 21,20030803,    0,    0,
 21,20030804,    0,    0,
 21,20030805,    0,    0,
 21,20030806,    0,    0,
 21,20030807,    0,    0,
 21,20030808,    0,    0,
 21,20030809,    0,    0,
 21,20030810,    0,    0,
 21,20030811,    0,    0,
 21,20030812,    0,    0,
 21,20030813,    0,    0,
 21,20030814,    0,    0,
 21,20030815,    0,    0,
 21,20030816,    0,    0,
 21,20030817,    0,    0,
 21,20030818,    0,    0,
 21,20030819,   30,    0,
 21,20030820,    0,    0,
 21,20030821,    0,    0,
 21,20030822,    0,    0,
 21,20030823,   13,    0,
 21,20030824,    0,    0,
 21,20030825,    0,    0,
 21,20030826,    0,    0,
 21,20030827,    0,    0,
 21,20030828,    1,    0,
 21,20030829,    0,    0,
 21,20030830,   41,    0,
 21,20030831,   75,    0,
 21,20030901,  110,    0,
 21,20030902,   13,    0,
 21,20030903,    0,    0,
 21,20030904,    0,    0,
 21,20030905,    0,    0,
 21,20030906,    0,    0,
 21,20030907,    0,    0,
 21,20030908,   23,    0,
 21,20030909,   24,    0,
 21,20030910,   39,    0,
 21,20030911,   87,    0,
 21,20030912,    4,    0,
 21,20030913,    0,    0,
 21,20030914,    0,    0,
 21,20030915,    0,    0,
 21,20030916,    0,    0,
 21,20030917,    0,    0,
 21,20030918,    0,    0,
 21,20030919,    0,    0,
 21,20030920,    0,    0,
 21,20030921,    0,    0,
 21,20030922,    0,    0,
 21,20030923,   37,    0,
 21,20030924,   24,    0,
 21,20030925,    0,    0,
 21,20030926,    0,    0,
 21,20030927,   18,    0,
 21,20030928,    0,    0,
 21,20030929,  150,    0,
 21,20030930,    0,    0,
 21,20031001,    0,    0,
 21,20031002,    0,    0,
 21,20031003,    0,    0,
 21,20031004,   34,    0,
 21,20031005,   55,    0,
 21,20031006,  131,    0,
 21,20031007,  185,    0,
 21,20031008,  101,    0,
 21,20031009,   41,    0,
 21,20031010,    4,    0,
 21,20031011,    0,    0,
 21,20031012,    0,    0,
 21,20031013,    0,    0,
 21,20031014,    0,    0,
 21,20031015,    0,    0,
 21,20031016,    0,    0,
 21,20031017,    0,    0,
 21,20031018,    0,    0,
 21,20031019,    0,    0,
 21,20031020,    1,    0,
 21,20031021,    0,    0,
 21,20031022,    0,    0,
 21,20031023,    0,    0,
 21,20031024,   65,    0,
 21,20031025,   41,    0,
 21,20031026,  105,    0,
 21,20031027,    0,    0,
 21,20031028,    0,    0,
 21,20031029,    0,    0,
 21,20031030,    4,    0,
 21,20031031,   62,    0,
 21,20031101,   16,    0,
 21,20031102,   12,    0,
 21,20031103,   63,    0,
 21,20031104,   72,    0,
 21,20031105,    0,    0,
 21,20031106,    0,    0,
 21,20031107,    0,    0,
 21,20031108,    0,    0,
 21,20031109,    0,    0,
 21,20031110,    0,    0,
 21,20031111,    0,    0,
 21,20031112,    0,    0,
 21,20031113,   28,    0,
 21,20031114,    0,    0,
 21,20031115,   12,    0,
 21,20031116,    0,    0,
 21,20031117,   25,    0,
 21,20031118,    9,    0,
 21,20031119,    0,    0,
 21,20031120,    1,    0,
 21,20031121,    0,    0,
 21,20031122,  118,    0,
 21,20031123,   48,    0,
 21,20031124,   98,    0,
 21,20031125,   21,    0,
 21,20031126,    3,    0,
 21,20031127,   33,    0,
 21,20031128,    0,    0,
 21,20031129,    0,    0,
 21,20031130,   36,    0,
 21,20031201,  113,    0,
 21,20031202,    0,    0,
 21,20031203,    0,    0,
 21,20031204,    0,    0,
 21,20031205,    0,    0,
 21,20031206,    0,    0,
 21,20031207,    0,    0,
 21,20031208,    0,    0,
 21,20031209,    0,    0,
 21,20031210,    0,    0,
 21,20031211,    0,    0,
 21,20031212,   40,    0,
 21,20031213,  121,    0,
 21,20031214,  130,    0,
 21,20031215,   28,    0,
 21,20031216,   14,    0,
 21,20031217,    0,    0,
 21,20031218,    0,    0,
 21,20031219,    0,    0,
 21,20031220,    0,    0,
 21,20031221,   96,    0,
 21,20031222,   73,    0,
 21,20031223,   44,    0,
 21,20031224,   58,    0,
 21,20031225,    2,    0,
 21,20031226,    0,    0,
 21,20031227,   11,    0,
 21,20031228,  128,    0,
 21,20031229,   80,    0,
 21,20031230,  176,    0,
 21,20031231,    4,    0,
 21,20040101,    0,    0,
 21,20040102,   15,    5,
 21,20040103,    0,    4,
 21,20040104,   29,    1,
 21,20040105,    0,    0,
 21,20040106,   20,    0,
 21,20040107,   30,    0,
 21,20040108,    0,    0,
 21,20040109,   35,    0,
 21,20040110,   11,    0,
 21,20040111,   42,    0,
 21,20040112,   81,    0,
 21,20040113,   82,    0,
 21,20040114,   22,    0,
 21,20040115,    5,    0,
 21,20040116,  102,    0,
 21,20040117,  114,    0,
 21,20040118,    4,    0,
 21,20040119,  107,    0,
 21,20040120,  127,    0,
 21,20040121,    0,    0,
 21,20040122,    0,    0,
 21,20040123,    5,    0,
 21,20040124,   22,    0,
 21,20040125,   46,    0,
 21,20040126,    0,    0,
 21,20040127,    0,    0,
 21,20040128,   45,  998,
 21,20040129,   38,  998,
 21,20040130,   40,    0,
 21,20040131,   22,    0,
 21,20040201,  236,    0,
 21,20040202,   58,    0,
 21,20040203,   34,    0,
 21,20040204,   14,    0,
 21,20040205,   22,    0,
 21,20040206,    3,    0,
 21,20040207,   69,    0,
 21,20040208,   78,    0,
 21,20040209,   36,    0,
 21,20040210,   15,    0,
 21,20040211,   77,    0,
 21,20040212,    2,    0,
 21,20040213,    0,    0,
 21,20040214,   13,    0,
 21,20040215,    1,    0,
 21,20040216,    0,    0,
 21,20040217,    0,    0,
 21,20040218,    0,    0,
 21,20040219,   20,    0,
 21,20040220,    0,    0,
 21,20040221,    0,    0,
 21,20040222,    0,    0,
 21,20040223,    5,  998,
 21,20040224,    0,    0,
 21,20040225,   79,    0,
 21,20040226,   28,  998,
 21,20040227,    4,  998,
 21,20040228,   19,    3,
 21,20040229,    0,  998,
 21,20040301,    0,  998,
 21,20040302,    0,    0,
 21,20040303,    0,    0,
 21,20040304,    0,    0,
 21,20040305,    0,    0,
 21,20040306,    4,    0,
 21,20040307,   21,    0,
 21,20040308,    2,    0,
 21,20040309,    0,    0,
 21,20040310,    0,    0,
 21,20040311,    0,    0,
 21,20040312,    0,    0,
 21,20040313,   18,    0,
 21,20040314,    0,    0,
 21,20040315,   10,    0,
 21,20040316,    0,    0,
 21,20040317,    0,    0,
 21,20040318,    0,    0,
 21,20040319,   15,    0,
 21,20040320,   79,    0,
 21,20040321,    5,    0,
 21,20040322,   42,    0,
 21,20040323,    0,    0,
 21,20040324,    0,    0,
 21,20040325,    0,    0,
 21,20040326,    0,    0,
 21,20040327,    0,    0,
 21,20040328,    0,    0,
 21,20040329,    0,    0,
 21,20040330,    0,    0,
 21,20040331,    0,    0,
 21,20040401,    0,    0,
 21,20040402,    0,    0,
 21,20040403,    0,    0,
 21,20040404,   53,    0,
 21,20040405,    7,    0,
 21,20040406,   81,    0,
 21,20040407,   35,    0,
 21,20040408,   18,    0,
 21,20040409,   24,    0,
 21,20040410,   13,    0,
 21,20040411,    5,    0,
 21,20040412,    0,    0,
 21,20040413,    0,    0,
 21,20040414,    0,    0,
 21,20040415,    0,    0,
 21,20040416,    0,    0,
 21,20040417,    0,    0,
 21,20040418,    0,    0,
 21,20040419,   15,    0,
 21,20040420,    5,    0,
 21,20040421,    0,    0,
 21,20040422,    5,    0,
 21,20040423,    0,    0,
 21,20040424,    0,    0,
 21,20040425,    0,    0,
 21,20040426,    0,    0,
 21,20040427,    0,    0,
 21,20040428,    0,    0,
 21,20040429,   41,    0,
 21,20040430,    2,    0,
 21,20040501,    0,    0,
 21,20040502,    0,    0,
 21,20040503,    0,    0,
 21,20040504,    8,    0,
 21,20040505,   19,    0,
 21,20040506,    0,    0,
 21,20040507,   40,    0,
 21,20040508,   72,    0,
 21,20040509,    0,    0,
 21,20040510,    0,    0,
 21,20040511,    0,    0,
 21,20040512,    0,    0,
 21,20040513,    0,    0,
 21,20040514,    0,    0,
 21,20040515,    0,    0,
 21,20040516,    0,    0,
 21,20040517,    0,    0,
 21,20040518,    0,    0,
 21,20040519,    0,    0,
 21,20040520,    0,    0,
 21,20040521,    0,    0,
 21,20040522,    0,    0,
 21,20040523,   18,    0,
 21,20040524,    0,    0,
 21,20040525,    0,    0,
 21,20040526,    0,    0,
 21,20040527,    3,    0,
 21,20040528,    0,    0,
 21,20040529,    0,    0,
 21,20040530,    0,    0,
 21,20040531,   56,    0,
 21,20040601,    0,    0,
 21,20040602,    0,    0,
 21,20040603,   98,    0,
 21,20040604,   69,    0,
 21,20040605,    2,    0,
 21,20040606,    0,    0,
 21,20040607,    0,    0,
 21,20040608,    0,    0,
 21,20040609,    0,    0,
 21,20040610,    0,    0,
 21,20040611,    0,    0,
 21,20040612,    5,    0,
 21,20040613,    0,    0,
 21,20040614,    0,    0,
 21,20040615,    0,    0,
 21,20040616,    0,    0,
 21,20040617,    0,    0,
 21,20040618,    7,    0,
 21,20040619,   52,    0,
 21,20040620,   57,    0,
 21,20040621,  136,    0,
 21,20040622,   12,    0,
 21,20040623,   92,    0,
 21,20040624,  134,    0,
 21,20040625,   47,    0,
 21,20040626,    2,    0,
 21,20040627,   75,    0,
 21,20040628,    4,    0,
 21,20040629,    2,    0,
 21,20040630,    0,    0,
 21,20040701,    5,    0,
 21,20040702,   45,    0,
 21,20040703,   46,    0,
 21,20040704,    5,    0,
 21,20040705,    0,    0,
 21,20040706,    0,    0,
 21,20040707,    0,    0,
 21,20040708,   45,    0,
 21,20040709,   57,    0,
 21,20040710,    7,    0,
 21,20040711,    9,    0,
 21,20040712,   15,    0,
 21,20040713,    9,    0,
 21,20040714,    0,    0,
 21,20040715,   35,    0,
 21,20040716,   52,    0,
 21,20040717,   25,    0,
 21,20040718,  215,    0,
 21,20040719,  102,    0,
 21,20040720,    0,    0,
 21,20040721,    0,    0,
 21,20040722,   14,    0,
 21,20040723,    0,    0,
 21,20040724,    0,    0,
 21,20040725,    0,    0,
 21,20040726,   38,    0,
 21,20040727,    0,    0,
 21,20040728,    0,    0,
 21,20040729,    0,    0,
 21,20040730,    0,    0,
 21,20040731,    0,    0,
 21,20040801,    0,    0,
 21,20040802,    0,    0,
 21,20040803,    0,    0,
 21,20040804,    0,    0,
 21,20040805,    0,    0,
 21,20040806,   29,    0,
 21,20040807,    0,    0,
 21,20040808,    0,    0,
 21,20040809,    0,    0,
 21,20040810,    0,    0,
 21,20040811,   80,    0,
 21,20040812,    0,    0,
 21,20040813,  125,    0,
 21,20040814,   95,    0,
 21,20040815,    0,    0,
 21,20040816,   55,    0,
 21,20040817,   15,    0,
 21,20040818,    0,    0,
 21,20040819,    6,    0,
 21,20040820,   61,    0,
 21,20040821,  225,    0,
 21,20040822,   36,    0,
 21,20040823,    6,    0,
 21,20040824,   64,    0,
 21,20040825,   59,    0,
 21,20040826,   56,    0,
 21,20040827,   22,    0,
 21,20040828,   30,    0,
 21,20040829,    0,    0,
 21,20040830,   54,    0,
 21,20040831,   89,    0,
 21,20040901,    0,    0,
 21,20040902,    0,    0,
 21,20040903,    0,    0,
 21,20040904,    0,    0,
 21,20040905,    0,    0,
 21,20040906,    0,    0,
 21,20040907,    0,    0,
 21,20040908,    0,    0,
 21,20040909,    0,    0,
 21,20040910,    0,    0,
 21,20040911,   12,    0,
 21,20040912,   10,    0,
 21,20040913,    5,    0,
 21,20040914,  107,    0,
 21,20040915,  109,    0,
 21,20040916,   26,    0,
 21,20040917,    0,    0,
 21,20040918,    5,    0,
 21,20040919,    5,    0,
 21,20040920,    2,    0,
 21,20040921,   70,    0,
 21,20040922,   64,    0,
 21,20040923,   59,    0,
 21,20040924,   36,    0,
 21,20040925,   25,    0,
 21,20040926,   36,    0,
 21,20040927,    2,    0,
 21,20040928,    0,    0,
 21,20040929,   47,    0,
 21,20040930,    0,    0,
 21,20041001,   33,    0,
 21,20041002,   32,    0,
 21,20041003,   52,    0,
 21,20041004,   21,    0,
 21,20041005,   71,    0,
 21,20041006,   11,    0,
 21,20041007,    4,    0,
 21,20041008,    0,    0,
 21,20041009,    0,    0,
 21,20041010,    0,    0,
 21,20041011,    0,    0,
 21,20041012,    0,    0,
 21,20041013,    0,    0,
 21,20041014,    0,    0,
 21,20041015,    0,    0,
 21,20041016,    0,    0,
 21,20041017,  106,    0,
 21,20041018,   99,    0,
 21,20041019,   66,    0,
 21,20041020,    2,    0,
 21,20041021,   56,    0,
 21,20041022,    2,    0,
 21,20041023,   44,    0,
 21,20041024,  232,    0,
 21,20041025,   22,    0,
 21,20041026,    0,    0,
 21,20041027,    0,    0,
 21,20041028,   24,    0,
 21,20041029,    2,    0,
 21,20041030,    0,    0,
 21,20041031,    0,    0,
 21,20041101,    0,    0,
 21,20041102,    0,    0,
 21,20041103,   24,    0,
 21,20041104,    0,    0,
 21,20041105,    8,    0,
 21,20041106,    2,    0,
 21,20041107,    0,    0,
 21,20041108,    3,    0,
 21,20041109,    0,    0,
 21,20041110,   23,    0,
 21,20041111,   22,    0,
 21,20041112,    0,    0,
 21,20041113,   14,    0,
 21,20041114,   18,    0,
 21,20041115,    0,    0,
 21,20041116,    6,    0,
 21,20041117,    6,    0,
 21,20041118,    7,    0,
 21,20041119,  158,    0,
 21,20041120,   43,    0,
 21,20041121,   16,    0,
 21,20041122,   18,    0,
 21,20041123,   29,    0,
 21,20041124,    0,    0,
 21,20041125,    0,    0,
 21,20041126,    2,    0,
 21,20041127,   57,    0,
 21,20041128,    0,    0,
 21,20041129,   27,    0,
 21,20041130,    3,    0,
 21,20041201,    0,    0,
 21,20041202,    8,    0,
 21,20041203,    7,    0,
 21,20041204,    3,    0,
 21,20041205,    0,    0,
 21,20041206,    0,    0,
 21,20041207,    0,    0,
 21,20041208,    0,    0,
 21,20041209,    0,    0,
 21,20041210,    0,    0,
 21,20041211,    0,    0,
 21,20041212,    0,    0,
 21,20041213,    0,    0,
 21,20041214,    0,    0,
 21,20041215,    3,    0,
 21,20041216,    4,    0,
 21,20041217,   40,    0,
 21,20041218,  105,    0,
 21,20041219,   62,    0,
 21,20041220,    1,    0,
 21,20041221,    0,    0,
 21,20041222,   33,    0,
 21,20041223,   43,    0,
 21,20041224,    2,    0,
 21,20041225,   54,    0,
 21,20041226,    0,    0,
 21,20041227,    0,    0,
 21,20041228,   46,  998,
 21,20041229,   52,    0,
 21,20041230,    7,    0,
 21,20041231,    0,    0,
 21,20050101,   11,    0,
 21,20050102,    9,    0,
 21,20050103,    4,    0,
 21,20050104,    0,    0,
 21,20050105,   13,    0,
 21,20050106,   47,    0,
 21,20050107,    1,    0,
 21,20050108,    5,    0,
 21,20050109,    0,    0,
 21,20050110,    0,    0,
 21,20050111,   34,    0,
 21,20050112,    4,    0,
 21,20050113,    0,    0,
 21,20050114,    2,    0,
 21,20050115,    0,    0,
 21,20050116,    0,    0,
 21,20050117,    2,    0,
 21,20050118,   98,    0,
 21,20050119,   27,    0,
 21,20050120,    3,    0,
 21,20050121,   45,    0,
 21,20050122,   17,    0,
 21,20050123,   15,    0,
 21,20050124,   42,    0,
 21,20050125,   11,    0,
 21,20050126,   10,  998,
 21,20050127,    2,    0,
 21,20050128,   36,    0,
 21,20050129,    0,    0,
 21,20050130,    6,    0,
 21,20050131,    8,    0,
 21,20050201,   17,    0,
 21,20050202,   23,    0,
 21,20050203,    7,    0,
 21,20050204,    1,    0,
 21,20050205,    0,    0,
 21,20050206,    0,    0,
 21,20050207,    0,    0,
 21,20050208,    0,    0,
 21,20050209,    0,    0,
 21,20050210,   80,    0,
 21,20050211,    1,    0,
 21,20050212,  133,    0,
 21,20050213,   52,    0,
 21,20050214,   35,    0,
 21,20050215,   15,    0,
 21,20050216,    1,    0,
 21,20050217,    0,    0,
 21,20050218,    2,    0,
 21,20050219,   71,    0,
 21,20050220,   85,    0,
 21,20050221,   41,  998,
 21,20050222,    1,  997,
 21,20050223,    1,  997,
 21,20050224,   40,    1,
 21,20050225,    4,    0,
 21,20050226,    4,    0,
 21,20050227,    5,  997,
 21,20050228,    0,    0,
 21,20050301,   39,    0,
 21,20050302,  169,    4,
 21,20050303,   27,    4,
 21,20050304,    0,    4,
 21,20050305,   39,    4,
 21,20050306,    0,    4,
 21,20050307,    5,  998,
 21,20050308,    8,    0,
 21,20050309,    9,    0,
 21,20050310,    0,    0,
 21,20050311,    0,    0,
 21,20050312,   15,    0,
 21,20050313,   19,    0,
 21,20050314,   15,    0,
 21,20050315,    3,    0,
 21,20050316,    3,    0,
 21,20050317,    3,    0,
 21,20050318,    0,    0,
 21,20050319,    0,    0,
 21,20050320,    0,    0,
 21,20050321,    0,    0,
 21,20050322,    0,    0,
 21,20050323,   13,    0,
 21,20050324,    0,    0,
 21,20050325,   25,    0,
 21,20050326,   15,    0,
 21,20050327,    0,    0,
 21,20050328,   31,    0,
 21,20050329,  150,    0,
 21,20050330,    0,    0,
 21,20050331,    0,    0,
 21,20050401,    0,    0,
 21,20050402,    0,    0,
 21,20050403,    0,    0,
 21,20050404,    0,    0,
 21,20050405,   18,    0,
 21,20050406,    0,    0,
 21,20050407,   29,    0,
 21,20050408,   15,    0,
 21,20050409,   28,    0,
 21,20050410,   66,    0,
 21,20050411,    3,    0,
 21,20050412,    0,    0,
 21,20050413,   22,    0,
 21,20050414,  136,    0,
 21,20050415,    9,    0,
 21,20050416,   13,    0,
 21,20050417,    8,    0,
 21,20050418,    0,    0,
 21,20050419,    5,    0,
 21,20050420,  162,    0,
 21,20050421,    0,    0,
 21,20050422,    0,    0,
 21,20050423,    0,    0,
 21,20050424,    0,    0,
 21,20050425,    0,    0,
 21,20050426,    0,    0,
 21,20050427,   90,    0,
 21,20050428,    0,    0,
 21,20050429,   64,    0,
 21,20050430,    0,    0,
 21,20050501,    5,    0,
 21,20050502,    0,    0,
 21,20050503,    9,    0,
 21,20050504,    1,    0,
 21,20050505,    0,    0,
 21,20050506,   22,    0,
 21,20050507,   22,    0,
 21,20050508,   45,    0,
 21,20050509,   20,    0,
 21,20050510,   11,    0,
 21,20050511,    3,    0,
 21,20050512,    0,    0,
 21,20050513,    0,    0,
 21,20050514,    0,    0,
 21,20050515,   23,    0,
 21,20050516,    0,    0,
 21,20050517,   22,    0,
 21,20050518,    0,    0,
 21,20050519,    0,    0,
 21,20050520,   49,    0,
 21,20050521,   26,    0,
 21,20050522,   14,    0,
 21,20050523,    1,    0,
 21,20050524,    0,    0,
 21,20050525,    0,    0,
 21,20050526,    0,    0,
 21,20050527,    0,    0,
 21,20050528,    0,    0,
 21,20050529,    0,    0,
 21,20050530,   41,    0,
 21,20050531,   30,    0,
 21,20050601,    2,    0,
 21,20050602,   35,    0,
 21,20050603,    0,    0,
 21,20050604,  251,    0,
 21,20050605,    0,    0,
 21,20050606,    0,    0,
 21,20050607,    0,    0,
 21,20050608,    0,    0,
 21,20050609,    0,    0,
 21,20050610,    0,    0,
 21,20050611,    0,    0,
 21,20050612,   37,    0,
 21,20050613,   39,    0,
 21,20050614,    0,    0,
 21,20050615,    0,    0,
 21,20050616,   42,    0,
 21,20050617,    0,    0,
 21,20050618,    0,    0,
 21,20050619,    0,    0,
 21,20050620,    0,    0,
 21,20050621,    0,    0,
 21,20050622,    0,    0,
 21,20050623,    0,    0,
 21,20050624,    0,    0,
 21,20050625,    9,    0,
 21,20050626,    0,    0,
 21,20050627,    0,    0,
 21,20050628,    0,    0,
 21,20050629,    0,    0,
 21,20050630,   36,    0,
 21,20050701,   89,    0,
 21,20050702,    0,    0,
 21,20050703,    0,    0,
 21,20050704,  151,    0,
 21,20050705,  236,    0,
 21,20050706,   21,    0,
 21,20050707,   30,    0,
 21,20050708,    8,    0,
 21,20050709,   72,    0,
 21,20050710,    0,    0,
 21,20050711,    0,    0,
 21,20050712,    0,    0,
 21,20050713,    0,    0,
 21,20050714,    0,    0,
 21,20050715,    0,    0,
 21,20050716,    0,    0,
 21,20050717,    0,    0,
 21,20050718,    0,    0,
 21,20050719,   39,    0,
 21,20050720,    0,    0,
 21,20050721,    4,    0,
 21,20050722,   65,    0,
 21,20050723,    0,    0,
 21,20050724,    1,    0,
 21,20050725,   65,    0,
 21,20050726,  112,    0,
 21,20050727,    0,    0,
 21,20050728,   22,    0,
 21,20050729,    0,    0,
 21,20050730,  114,    0,
 21,20050731,   32,    0,
 21,20050801,   33,    0,
 21,20050802,    0,    0,
 21,20050803,    0,    0,
 21,20050804,   56,    0,
 21,20050805,   16,    0,
 21,20050806,   39,    0,
 21,20050807,  134,    0,
 21,20050808,   56,    0,
 21,20050809,    3,    0,
 21,20050810,   18,    0,
 21,20050811,    1,    0,
 21,20050812,   33,    0,
 21,20050813,    0,    0,
 21,20050814,  106,    0,
 21,20050815,   76,    0,
 21,20050816,    0,    0,
 21,20050817,    0,    0,
 21,20050818,    0,    0,
 21,20050819,    0,    0,
 21,20050820,   81,    0,
 21,20050821,    0,    0,
 21,20050822,    0,    0,
 21,20050823,   10,    0,
 21,20050824,    0,    0,
 21,20050825,  175,    0,
 21,20050826,   95,    0,
 21,20050827,   27,    0,
 21,20050828,    0,    0,
 21,20050829,    0,    0,
 21,20050830,    0,    0,
 21,20050831,    0,    0,
 21,20050901,    0,    0,
 21,20050902,    8,    0,
 21,20050903,    0,    0,
 21,20050904,    0,    0,
 21,20050905,    0,    0,
 21,20050906,    0,    0,
 21,20050907,    0,    0,
 21,20050908,    0,    0,
 21,20050909,    0,    0,
 21,20050910,   27,    0,
 21,20050911,    0,    0,
 21,20050912,    0,    0,
 21,20050913,    0,    0,
 21,20050914,    0,    0,
 21,20050915,    0,    0,
 21,20050916,  250,    0,
 21,20050917,   27,    0,
 21,20050918,    0,    0,
 21,20050919,    0,    0,
 21,20050920,    0,    0,
 21,20050921,    0,    0,
 21,20050922,    0,    0,
 21,20050923,    0,    0,
 21,20050924,   26,    0,
 21,20050925,    0,    0,
 21,20050926,   43,    0,
 21,20050927,    0,    0,
 21,20050928,   54,    0,
 21,20050929,  242,    0,
 21,20050930,   54,    0,
 21,20051001,   51,    0,
 21,20051002,   17,    0,
 21,20051003,    9,    0,
 21,20051004,    0,    0,
 21,20051005,    0,    0,
 21,20051006,    0,    0,
 21,20051007,    0,    0,
 21,20051008,    0,    0,
 21,20051009,    9,    0,
 21,20051010,    0,    0,
 21,20051011,    0,    0,
 21,20051012,    0,    0,
 21,20051013,    0,    0,
 21,20051014,   32,    0,
 21,20051015,    0,    0,
 21,20051016,    0,    0,
 21,20051017,    0,    0,
 21,20051018,    0,    0,
 21,20051019,    0,    0,
 21,20051020,   32,    0,
 21,20051021,   24,    0,
 21,20051022,   74,    0,
 21,20051023,    5,    0,
 21,20051024,   46,    0,
 21,20051025,  194,    0,
 21,20051026,   28,    0,
 21,20051027,    2,    0,
 21,20051028,    0,    0,
 21,20051029,   12,    0,
 21,20051030,    0,    0,
 21,20051031,    0,    0,
 21,20051101,    1,    0,
 21,20051102,   83,    0,
 21,20051103,   72,    0,
 21,20051104,    2,    0,
 21,20051105,   13,    0,
 21,20051106,    0,    0,
 21,20051107,   71,    0,
 21,20051108,   11,    0,
 21,20051109,    0,    0,
 21,20051110,    0,    0,
 21,20051111,   60,    0,
 21,20051112,   27,    0,
 21,20051113,   39,    0,
 21,20051114,    7,    0,
 21,20051115,   28,    0,
 21,20051116,   43,    0,
 21,20051117,   28,    0,
